Datetime,BC1,BC2,BC3,BC4,BC5,BC6,BC7
2018-02-24 16:28:00,1969.82297437,1958.302265,1921.57318922,2044.74285116,2103.64197289,1807.21187791,1840.88201125
2018-02-24 16:30:00,2124.20054274,2269.20748594,2167.87877746,2134.85799541,2056.78549475,2045.87613456,2029.07105771
2018-02-24 16:32:00,2165.79136631,2129.00823669,2078.01939762,2052.09080502,2216.26809486,1947.52316251,1817.66328321
2018-02-24 16:34:00,1917.42283409,2066.02243264,2013.79749621,1984.41303067,2014.37653521,1794.97021835,1713.69784917
2018-02-24 16:36:00,2239.18141001,2080.33451115,2170.91288179,2295.13904053,2225.23037847,2142.94625076,2229.29500597
2018-02-24 16:38:00,2236.66081938,2469.13668985,2240.92584387,2206.98067496,2310.42067605,2260.54216045,2394.74201513
2018-02-24 16:40:00,2909.9963565,2927.87676454,2784.35619195,2868.49468792,2856.83305947,2415.16474284,2056.54798399
2018-02-24 16:42:00,2208.54926596,2167.03558318,2164.1551475,2081.50187602,2089.96992215,1922.13925644,2116.65803713
2018-02-24 16:44:00,2447.53518982,2346.66841654,2357.40401188,2519.20967443,2476.05804488,2275.53766294,2034.13142468
2018-02-24 16:46:00,2077.77598914,2183.36277769,2041.2041236,1943.89259095,1782.28667172,1592.58206028,1516.47827203
2018-02-24 16:48:00,1656.94620563,1690.38541836,1611.60829842,1686.5836408,1788.77596652,1705.49746069,1642.9274084
2018-02-24 16:50:00,1954.95806208,1923.4912515,1921.23854621,2084.31203071,2078.43624812,1901.99847446,1727.38456745
2018-02-24 16:52:00,1769.44075177,1914.9376638,1871.32044213,1569.16698548,1772.42332039,1655.59702283,1691.64978544
2018-02-24 16:54:00,2078.93812222,2003.38571058,2052.32820529,2353.77388663,2017.04223557,1821.65136615,1885.92241668
2018-02-24 16:56:00,1962.55311243,1985.74079683,2059.64916903,1886.19290192,2072.89917946,1887.88843414,1890.16789549
2018-02-24 16:58:00,2066.05835834,2209.03565661,2033.32299206,2140.17141748,2097.299387,1950.29568311,1829.25610076
2018-02-24 17:00:00,1729.41037919,1752.86337677,1688.29487618,1782.89297171,1891.88280193,1628.04574725,1597.16337065
2018-02-24 17:02:00,1822.89300174,1989.85286863,2026.52908129,1833.0869398,1890.004271,1750.33386882,1819.22782958
2018-02-24 17:04:00,2112.06449434,2364.22882996,2136.00721839,2189.12359541,2024.58055384,1985.55818044,1862.5672362
2018-02-24 17:06:00,1973.14432492,1697.33975321,1821.06152274,1831.65126649,1962.89352016,1747.92413664,1597.12507587
2018-02-24 17:08:00,1521.85938043,1889.90886181,1722.67506399,1824.39257466,1670.20494676,1531.26727413,1703.76062359
2018-02-24 17:10:00,1912.75866319,1786.35329843,1674.77735178,1727.07255066,1813.17677058,1688.63202505,1393.84728926
2018-02-24 17:12:00,1542.89503251,1546.55759609,1650.44465183,1759.92614607,1708.36618045,1468.24816039,1541.41960917
2018-02-24 17:14:00,1710.87471043,1711.73243678,1583.38704528,1249.03324426,1584.62077969,1436.76288103,1348.76282787
2018-02-24 17:16:00,1517.9997204,1658.37605665,1596.10252818,1753.94368731,1598.42936567,1455.5767185,1582.72039066
2018-02-24 17:18:00,1751.85586793,1762.99817666,1770.76081331,1856.31129924,1712.03244718,1616.67973088,1540.62459697
2018-02-24 17:20:00,1620.9411265,1627.16912816,1686.83232391,1667.70029805,1909.71599891,1641.13652436,1611.87380485
2018-02-24 17:22:00,1826.49258098,1809.73726263,1772.73459777,1838.49839697,1618.90182727,1585.91855015,1501.99015719
2018-02-24 17:24:00,1597.36555627,1624.58370181,1598.74000052,1405.40291307,1545.50878505,1360.02659233,1264.94257931
2018-02-24 17:26:00,1856.52159824,1918.44817048,1816.34352077,2125.93926443,1925.02436553,1911.71262331,2016.74574953
2018-02-24 17:28:00,1637.1920504,1896.07971435,1896.74974991,1779.71984287,1773.90799425,1658.30444592,1468.66679401
2018-02-24 17:30:00,1754.73857829,1752.10301411,1678.75704912,1774.59759155,1807.73466938,1640.08054897,1615.0498258
2018-02-24 17:32:00,1791.53727899,1688.32436315,1733.2185338,1846.66190722,1903.59900256,1655.98058614,1655.5713727
2018-02-24 17:34:00,2002.71002001,2022.714642,1882.37035207,1758.93137602,1935.36306747,1770.42672903,1560.63123158
2018-02-24 17:36:00,1699.66991131,1708.79899927,1469.24987677,1550.44916767,1560.21563364,1534.24523812,1541.79718672
2018-02-24 17:38:00,1589.42584517,1648.39292506,1897.90790901,1966.17393499,1685.50174643,1489.52954508,1507.2069995
2018-02-24 17:40:00,1752.06008035,1801.56018428,1723.63351834,1707.64388279,1775.07085135,1618.18652296,1582.97065928
2018-02-24 17:42:00,2003.44389058,1970.93939107,1897.73413811,1928.81102582,2042.42912948,1920.1213401,1932.14675582
2018-02-24 17:52:00,4104.45081227,3689.67267074,2756.56055455,2622.90741316,2481.33604705,2325.7485116,2321.60760324
2018-02-24 17:54:00,2289.04722381,2309.78441578,2129.86244667,2229.55562978,2252.04255187,2128.06434682,2161.88659216
2018-02-24 17:56:00,2337.59206656,2478.26632517,2312.7703677,2414.383,2510.89201413,2211.76400801,2182.32445806
2018-02-24 17:58:00,2294.5027241,2261.78904928,2192.54761061,2402.70570693,2270.12657432,2246.43026926,2483.71153922
2018-02-24 18:00:00,2849.1230597,2949.52438315,2614.49531416,2578.14947233,2639.0268651,2625.688719,2353.97178787
2018-02-24 18:02:00,2228.89786913,2069.77844762,2220.60314319,2208.30250539,2268.27710986,2013.74573764,1891.47306308
2018-02-24 18:04:00,2217.73616967,2291.97225469,2166.38787062,2353.46423515,2302.42764267,2290.61474551,2365.98364534
2018-02-24 18:06:00,2425.55145861,2410.75959593,2260.41390998,2337.5936746,2282.22850659,2323.49002276,2085.949665
2018-02-24 18:08:00,2389.48213709,2343.69335874,2300.1489487,2249.96259856,2111.65723342,2125.77140974,2101.32261289
2018-02-24 18:10:00,2213.90112885,2272.33276673,2207.44957809,2217.6661048,2472.74931419,2162.470744,1979.73878989
2018-02-24 18:12:00,2088.55963526,2026.31383921,2047.64460401,2036.59672903,1913.17717959,1767.63648444,1668.54813208
2018-02-24 18:14:00,2205.38464798,2079.05157279,2048.56814314,2110.20794225,2261.38292159,2201.52618776,2169.40115544
2018-02-24 18:16:00,2185.8720821,2260.00585779,2122.54074629,2311.71534308,2223.83178434,2174.81341496,2090.0900591
2018-02-24 18:18:00,2337.97290314,2436.43227728,2845.89804704,3369.45771,3729.73765168,3709.10841863,3602.21214045
2018-02-24 18:20:00,3982.96225809,4154.27579548,3517.31369617,3167.74021806,2805.02515738,2559.34842585,2446.281303
2018-02-24 18:22:00,2814.84827119,2671.71144084,2665.57966388,2672.13438218,2738.84598307,2567.49482111,2460.16388493
2018-02-24 18:24:00,2626.20776738,2928.64882654,3009.62165799,3128.42332187,3474.93503458,3686.03007725,3568.62586818
2018-02-24 18:26:00,3942.18416739,3649.64435694,3456.23621403,3408.90035642,3002.6977807,2733.92372036,2541.48507299
2018-02-24 18:28:00,2764.32117944,2711.02258177,2571.16453875,2567.76779919,2653.34430303,2588.99756921,2541.3426827
2018-02-24 18:30:00,2630.26533746,2509.14668984,2498.35464529,2612.37340883,2550.86120487,2286.18228426,2248.9650805
2018-02-24 18:32:00,2474.88909589,2496.69143231,2437.60129129,2424.82025127,2325.59343781,2410.91120808,2215.91646784
2018-02-24 18:34:00,2433.86558999,2469.74989054,2311.95751215,2421.04408943,2263.19644939,2260.04271151,2191.9416747
2018-02-24 18:36:00,2391.613293,2396.35266298,2281.4544187,2227.5977135,2407.19272616,2269.78755977,2084.56691819
2018-02-24 18:38:00,2154.85439125,2176.32650064,2193.30533683,2293.2385561,2334.61446008,2135.86082606,2129.57077662
2018-02-24 18:40:00,2297.99183418,2333.31478526,2295.26884356,2239.86843962,2273.07022405,2293.31846655,2168.52608536
2018-02-24 18:42:00,2338.52367832,2249.01819112,2267.69751706,2437.18247412,2286.20354748,2229.62329349,2071.08454526
2018-02-24 18:44:00,2394.90327995,2453.07126784,2427.81419898,2483.82828302,2498.45925165,2459.98215015,2423.90411009
2018-02-24 18:46:00,2650.05370817,2549.03310982,2278.60718198,2235.99298938,2232.66269481,2030.51213021,1895.3360894
2018-02-24 18:48:00,2286.69538647,2288.6779082,2528.99978117,2694.7380688,2697.02016498,2516.62194519,2441.20365001
2018-02-24 18:50:00,2810.59273027,2762.33508528,2416.93243826,2433.38428362,2549.40858464,2514.49260969,2359.17860672
2018-02-24 18:52:00,2469.65722399,2538.183711,2567.64620528,2592.77069477,2451.84583038,2484.68222114,2359.74930243
2018-02-24 18:54:00,2563.52684134,2536.96778911,2405.63441175,2479.61704473,2619.96440526,2422.00586185,2336.80745467
2018-02-24 18:56:00,2585.13735024,2644.08501227,2666.70185836,2709.82268699,2624.49328534,2656.75726429,2649.44217899
2018-02-24 18:58:00,2787.17740877,2766.19242136,2586.65972162,2643.29890445,2272.77829778,2506.94860775,2262.33428687
2018-02-24 19:00:00,2398.73018761,2405.21659527,2400.19741327,2491.49927282,2905.13692933,2275.61430693,2216.67992245
2018-02-24 19:02:00,2627.19535756,2620.06908838,2472.50752263,2558.34789458,2335.98505809,2507.58536157,2391.35209855
2018-02-24 19:04:00,2439.38423565,2471.40842461,2365.66713583,2438.25931474,2524.30752018,2351.01917432,2224.72949144
2018-02-24 19:06:00,2477.68279311,2369.38342576,2407.75154894,2478.04651657,2523.46205791,2334.17296303,2321.60293932
2018-02-24 19:08:00,2267.69830759,2464.18974558,2323.52711542,2316.94144049,2307.89146757,2140.02529068,1952.33583786
2018-02-24 19:10:00,2257.79478647,2198.14314931,2197.20622984,2176.2622312,2091.80793319,2128.02444464,2176.41522648
2018-02-24 19:12:00,2131.88195966,2213.97755417,2121.84004208,2131.18681851,2224.24810581,1993.21636543,1784.97520362
2018-02-24 19:14:00,2045.98558216,2006.87848275,1944.64375254,2073.46241124,1983.8092079,2067.73844976,1985.44844515
2018-02-24 19:16:00,2154.93028939,2143.41642133,2168.54969283,2168.11446729,2155.78356379,2007.05766095,1901.13416553
2018-02-24 19:18:00,2063.52486744,1961.07911779,1919.74764702,1890.79488935,2065.81845884,1942.13514589,2039.12852934
2018-02-24 19:20:00,1960.07049295,2149.45977354,2137.69656587,2308.64007074,2201.7220362,2089.1348078,1776.51319669
2018-02-24 19:22:00,2118.37695158,2203.23111902,2049.22948881,2373.54603741,2006.37898292,1973.50437339,1953.68929014
2018-02-24 19:24:00,2035.11797672,2021.51361638,1997.34842074,1701.73387694,2070.38018202,1924.97266163,1835.10856101
2018-02-24 19:26:00,2104.93950808,2088.89628576,2139.11537669,2198.94661356,2124.08739633,2050.44132834,2026.9882696
2018-02-24 19:28:00,2182.53303873,2167.05771361,2148.45565323,2178.77843897,2280.32570795,2299.56391944,2145.89585695
2018-02-24 19:30:00,2423.79758629,2473.27710334,2326.62271209,2516.89444256,2635.65933724,2405.97636876,2243.29688404
2018-02-24 19:32:00,2434.48659422,2436.69352655,2495.79281296,2512.99537367,2328.1898551,2355.78048344,2321.2224351
2018-02-24 19:34:00,2387.02116978,2444.61443155,2267.90550262,2331.1531608,2369.88999405,2369.93042111,2293.76247821
2018-02-24 19:36:00,2287.53984555,2327.07588492,2401.31286661,2381.70896251,2413.78723796,2224.99315305,2091.25422505
2018-02-24 19:38:00,2319.5325864,2402.88349471,2307.32672935,2361.72542788,2296.18660167,2333.67200014,2175.35105925
2018-02-24 19:40:00,2332.12192654,2442.6659136,2294.6970841,2415.56630909,2406.16147448,2306.13103638,2244.04636574
2018-02-24 19:42:00,2675.27765703,2471.93093327,2372.26961586,2393.48424564,2306.21100575,2220.1944498,2123.0499127
2018-02-24 19:44:00,2123.57388727,2078.50656358,2177.00789377,2225.38589924,2237.57883933,2206.03398454,2080.71370721
2018-02-24 19:46:00,2179.16577905,2317.57073683,2339.55147034,2464.36927533,2439.30841363,2298.26230883,2285.46133954
2018-02-24 19:48:00,2439.41900226,2636.58496482,2376.98179731,2082.09549159,2554.12656582,2492.00328183,2418.90948892
2018-02-24 19:50:00,2482.8448593,2243.30862388,2508.27386831,2962.90231744,2383.41013215,2314.11004467,2091.91762167
2018-02-24 19:52:00,2237.5429374,2454.52995349,2181.29197614,1996.91805334,2249.23658657,2145.27259048,2094.18241881
2018-02-24 19:54:00,2264.19690743,2236.07631852,2315.6449296,2363.84395251,2363.98482539,2344.40385625,2267.17427506
2018-02-24 19:56:00,2392.5137932,2353.10265944,2268.66984977,2315.93211541,2376.43772191,2263.29696498,2024.81984191
2018-02-24 19:58:00,2299.19880376,2379.10858455,2310.35540401,2505.23552341,2417.4924456,2237.56519442,2205.21375
2018-02-24 20:00:00,2312.91255172,2301.88350142,2315.76487022,2336.07860166,2323.13669847,2399.46764927,2284.77022049
2018-02-24 20:02:00,2483.50104197,2614.41188396,2472.2841886,2478.8448181,2494.50897881,2256.36472473,2342.56206225
2018-02-24 20:04:00,2487.76564941,2465.20248066,2328.86187756,2544.08147097,2596.29584942,2529.79330419,2195.76546846
2018-02-24 20:06:00,2355.7049724,2291.79593339,2440.59802062,2343.53544786,2350.185093,2320.47331931,2201.26017702
2018-02-24 20:08:00,2395.95581506,2265.88473807,2297.88397809,2410.75021152,2341.40716725,2329.39195645,2252.75321388
2018-02-24 20:10:00,2327.27761013,2544.98620901,2448.51465349,2428.9648005,2393.22939878,2298.37697172,2139.07097982
2018-02-24 20:12:00,2523.18934443,2384.18438724,2380.94402535,2443.99818802,2571.78395546,2523.1440012,2350.72143126
2018-02-24 20:14:00,2484.4468873,2739.98041485,2658.14789492,2694.91439449,2578.26278973,2630.37635233,2688.50073681
2018-02-24 20:16:00,2683.42382558,2652.99113972,2571.39056194,2660.00419029,2691.3281019,2568.04279607,2373.83949317
2018-02-24 20:18:00,2524.20445531,2512.52158017,2550.29337949,2540.14678119,2698.02295456,2569.97455045,2456.14829728
2018-02-24 20:20:00,2556.31684119,2700.08789771,2735.72097619,2916.75383477,2756.02037528,2821.18615618,2675.10428673
2018-02-24 20:22:00,2799.5770351,2814.16922917,2714.87061431,2666.85873451,2793.79871758,2611.00258753,2546.75571818
2018-02-24 20:24:00,2756.76211988,2743.2922772,2753.57089795,2827.8190222,2705.43648012,2656.34506591,2555.8548948
2018-02-24 20:26:00,2678.10027146,2919.93330764,2603.57012748,2785.40623345,2932.72938486,2691.18688578,2671.2045626
2018-02-24 20:28:00,2658.29302089,2639.32720901,2655.16477222,2605.77758852,2618.30937747,2560.85064543,2187.8849602
2018-02-24 20:30:00,2615.96695622,2625.73182885,2592.6819838,2745.43633524,2585.13896807,2571.20011832,2633.59578436
2018-02-24 20:32:00,2622.70471124,2606.64118179,2619.26929424,2753.54240419,2749.44361902,2680.23888193,2486.82621572
2018-02-24 20:34:00,2552.24585235,2640.14316932,2489.08833821,2524.595867,2602.58782843,2472.0994386,2403.06906422
2018-02-24 20:36:00,2826.83250305,2775.77166738,2816.53656647,2792.3940921,2842.50783847,2725.66860483,2600.91626328
2018-02-24 20:38:00,2534.35619895,2581.17763965,2481.20753365,2586.9324503,2564.19004825,2359.89336825,2256.33872544
2018-02-24 20:40:00,2398.14886651,2382.66472919,2343.77438329,2456.89102719,2441.38152495,2387.03304628,2217.55998487
2018-02-24 20:42:00,2375.08789383,2460.91084412,2425.75846283,2290.62269119,2354.91533093,2446.14824612,2261.14901952
2018-02-24 20:44:00,2410.5387689,2384.04690741,2446.68801997,2652.48489678,2541.24802692,2337.05467696,2283.68204291
2018-02-24 20:46:00,2483.3196576,2531.91639178,2389.84819041,2313.18359166,2401.87807511,2435.63316829,2306.23132357
2018-02-24 20:48:00,2244.63454943,2383.24179429,2454.57197505,2646.25396048,3604.85185101,5352.3934029,6463.13003676
2018-02-24 20:50:00,6970.59295103,7476.49477956,7422.2939276,7643.74312788,6776.23626773,5003.0601772,3545.91413598
2018-02-24 20:52:00,3121.59761567,3098.84107983,3076.30651433,3086.83051385,3174.29216848,3065.18793554,2953.1608937
2018-02-24 20:54:00,3214.98859804,3221.48254475,3286.21997396,3361.8024523,3113.4725953,3014.28560016,2797.05215762
2018-02-24 20:56:00,2711.07733154,2675.4195288,2479.98452237,2532.64566731,2676.42814006,2599.79667453,2714.01816185
2018-02-24 20:58:00,3030.3892965,2854.07727676,2795.07298551,2888.17817762,2951.78291079,2803.41863627,2632.93462585
2018-02-24 21:00:00,2585.04984343,2861.76611322,2886.5832185,3011.92212077,2866.37898936,2925.89445688,2507.99448034
2018-02-24 21:02:00,2741.37257521,2789.18093941,2726.96911159,2688.5672613,2726.25516608,2600.54737311,2549.09282477
2018-02-24 21:04:00,2776.9960849,2647.1451227,2779.7096522,2951.89996585,3064.59641859,2954.10339454,2750.2732206
2018-02-24 21:06:00,2819.63222422,2817.54063814,2672.793237,2724.71733339,2599.22156757,2480.85108302,2424.55677358
2018-02-24 21:08:00,2574.42776434,2973.92558911,2701.04745357,2774.70411589,2824.26075031,2742.10058689,2498.71296298
2018-02-24 21:10:00,2564.86852783,2384.90304064,2551.44228904,2650.41636328,2405.75835844,2296.92929005,2228.87102178
2018-02-24 21:12:00,2316.17803078,2390.48692413,2264.58250099,2383.3722303,2560.78203549,2437.49465222,2403.3819968
2018-02-24 21:14:00,2424.59602029,2456.67481309,2532.71442437,2499.19017204,2373.41788652,2270.83459461,2074.29963337
2018-02-24 21:16:00,2208.44352025,2265.90474792,2234.14118396,2391.82765889,2439.85917561,2434.21168102,2383.71147651
2018-02-24 21:18:00,2411.40854456,2373.53862126,2414.52593791,2339.55312268,2617.23001141,2460.71259147,2255.57459671
2018-02-24 21:20:00,2195.89706501,2427.4636887,2308.3991743,2463.31855649,2167.15524012,2167.23900178,2010.39837702
2018-02-24 21:22:00,2401.5827852,2361.08555232,2254.52973433,2325.69273307,2472.89795577,2180.45100563,2143.3392923
2018-02-24 21:24:00,2209.87314606,2345.21622289,2288.87191307,2326.43741542,2259.36707233,2333.30308893,2312.97110852
2018-02-24 21:26:00,2301.33953316,2145.46987679,2222.55267,2302.75736098,2168.59055699,2220.00774012,1960.10722991
2018-02-24 21:28:00,2173.95436029,2360.6007475,2343.18489413,2376.83187151,2537.73020782,2467.39642825,2360.66490767
2018-02-24 21:30:00,2388.48717326,2648.60031688,2630.07910189,2616.81455958,2136.52770328,2497.23998126,2427.64522994
2018-02-24 21:32:00,2399.26027994,2328.92298876,2299.22588534,2471.04844551,3010.05215396,2403.45707402,2297.95338677
2018-02-24 21:34:00,2279.75519413,2361.55890438,2337.13180177,2424.07675181,2191.81385408,2315.98269287,2307.9150163
2018-02-24 21:36:00,2454.48998383,2558.59931611,2547.20486117,2497.45944236,2741.00555426,2370.70596571,2317.89637664
2018-02-24 21:38:00,2466.61031743,2387.58320295,2335.76306508,2382.38793309,2608.52522486,2544.08440088,2136.15090539
2018-02-24 21:40:00,2418.03406256,2377.267707,2353.54753133,2685.97678411,2219.10728697,2623.12326301,2636.44045571
2018-02-24 21:42:00,2612.36548587,2686.2602801,2610.45103067,2578.82747435,2854.88206497,2277.6258146,2272.52555929
2018-02-24 21:44:00,2358.07105849,2467.16225312,2395.10419005,2306.85992781,2035.42300344,2249.61346727,2027.77441522
2018-02-24 21:46:00,2312.58163924,2410.26450917,2289.8962012,2497.92993203,2675.15474169,2413.44282344,2308.49136629
2018-02-24 21:48:00,2364.24771031,2291.68570048,2445.58718359,2452.95392848,2309.03411168,2268.83563785,2222.3345498
2018-02-24 21:50:00,2228.30738598,2139.72435122,2049.50061656,2081.42172877,2128.63178758,2077.02741078,1917.67478787
2018-02-24 21:52:00,2064.94963112,2196.22131528,2133.68308831,2286.03985392,2238.88162864,2101.13410985,2049.46193356
2018-02-24 21:54:00,2143.28763545,2206.05254234,2154.61957131,2182.20210054,2175.96273716,2164.62768134,1939.08880822
2018-02-24 21:56:00,2301.858781,2406.79976636,2276.51855702,2331.06994168,2287.52710589,2126.53062464,2363.36278844
2018-02-24 21:58:00,2039.20327018,2058.84558913,1961.75704586,2058.36085434,2306.94024119,2103.68736834,1825.30289869
2018-02-24 22:00:00,2092.93452393,2155.4693348,2219.82162054,2252.28412774,2216.11908924,2286.60387946,2253.14995625
2018-02-24 22:02:00,2266.01122895,2143.45637717,2217.06724871,2229.18939338,2035.95935599,2004.32244345,1676.49492428
2018-02-24 22:04:00,1982.45569787,2007.56623887,2005.00294562,2023.40084651,2111.95055356,2006.50829305,1963.56695802
2018-02-24 22:06:00,1967.67967272,2033.19067689,2009.89354295,2106.00613695,2144.57564087,2120.55015237,1912.46294053
2018-02-24 22:08:00,2074.69680956,2252.95841585,2109.31052466,2351.35122288,2103.53675762,2007.65162508,1949.21791473
2018-02-24 22:10:00,1993.70970343,2116.89583892,1995.7813532,1535.24689956,2145.11332785,2049.35068281,2068.59988151
2018-02-24 22:12:00,2089.09407799,2012.71435399,2154.63219796,2555.61575123,2130.84276793,2213.01903632,2038.14267126
2018-02-24 22:14:00,2123.04233158,2147.74363692,2238.50020294,2347.2730891,2430.95858674,2338.52104739,2267.58090958
2018-02-24 22:16:00,2157.12882168,2407.60138097,2311.18164467,2248.32815202,2235.69365875,2129.95662341,1904.33779649
2018-02-24 22:18:00,2222.1906819,2164.07918996,2070.64059226,2193.34161492,2128.51990215,2139.96910995,2060.93738169
2018-02-24 22:20:00,2079.20446395,2239.69318808,2139.70874391,2344.62941839,2216.23451159,2072.95355904,2133.9038312
2018-02-24 22:22:00,2375.31625678,2320.11265346,2323.48587804,2213.65980766,2356.85300328,2301.0274252,2069.66050843
2018-02-24 22:24:00,2269.2650887,2200.67984602,2240.56869229,2509.42549051,2464.06917297,2364.17139954,2238.66187373
2018-02-24 22:26:00,2386.12155872,2404.97497219,2412.17758798,2410.31992831,2507.48839828,2368.96812561,2256.28787
2018-02-24 22:28:00,2228.52214846,2353.83693963,2284.50797955,2086.89539253,2203.5315134,2112.21692796,2003.21589611
2018-02-24 22:30:00,2320.38695324,2311.82162604,2238.09138949,2417.29792424,2351.26802206,2362.97779524,2441.13617929
2018-02-24 22:32:00,2319.15476023,2407.77541997,2239.88870207,2422.63964455,2394.60299483,2459.51989621,2340.98437479
2018-02-24 22:34:00,2226.84215667,2350.68686066,2484.5872846,2583.08217221,2554.11958894,2245.5068658,2115.98688958
2018-02-24 22:36:00,2340.57474242,2374.79920625,2251.73558661,2295.39014647,2333.90962498,2387.37872649,2252.78686185
2018-02-24 22:38:00,2483.43182807,2435.00348264,2574.09266371,2557.4762758,2554.47630196,2681.192714,2719.39316802
2018-02-24 22:40:00,2319.01261416,2707.34518896,2463.33139198,2702.52332876,2819.64784278,2638.78728347,2399.11223525
2018-02-24 22:42:00,2626.97794367,2498.99268866,2416.92227878,2689.97282356,2141.48047439,2080.70841661,1925.88953304
2018-02-24 22:44:00,1956.55412804,1912.25190321,2064.08317615,1934.38365174,2499.13088398,2346.9657469,2199.87261224
2018-02-24 22:46:00,2378.94925275,2269.55010425,2147.72726703,2103.97754752,1969.04398929,1621.50835005,1480.28662179
2018-02-24 22:48:00,1846.80221281,2009.76076821,2463.10374418,2849.50859572,3115.33274437,3188.0186426,3072.54986998
2018-02-24 22:50:00,2984.97582089,3302.18066968,2841.94176386,2665.03784496,2619.28426314,2603.70506152,2446.35629959
2018-02-24 22:52:00,2773.39828017,2583.61753362,2641.7098116,2669.61257484,2693.93609741,2755.64972836,2859.03297183
2018-02-24 22:54:00,2751.22290148,2769.97753128,2633.67477433,2824.80643562,2602.95413472,2461.55055695,2262.547471
2018-02-24 22:56:00,2414.93860615,2447.83150203,2288.60492215,2313.02354363,2409.5056608,2244.85585062,2139.45665134
2018-02-24 22:58:00,2351.87860795,2275.07924005,2355.54448394,2214.57163829,2244.06229529,2241.7111583,2065.70034169
2018-02-24 23:00:00,2108.8560345,2303.93675429,2259.69145946,2607.86736853,2485.61871809,2467.12470308,2357.60097737
2018-02-24 23:02:00,2381.84024903,2419.87389169,2410.57506521,2369.02121022,2471.4992772,2234.42589378,2195.81434927
2018-02-24 23:04:00,2243.05780843,2272.51559319,2353.11419658,2568.14398539,2490.37950412,2341.76870213,2231.19170117
2018-02-24 23:06:00,2353.56388827,2436.84785064,2372.51115701,2326.52335438,2431.73667206,2659.32441311,2591.08881787
2018-02-24 23:08:00,2490.04734213,2658.22415869,2763.39513027,2901.61136933,2957.35239341,2849.00792381,2758.42381526
2018-02-24 23:10:00,2669.67722939,2740.98304468,2512.33460492,2551.3668932,2428.7430173,2439.41070433,2313.79625838
2018-02-24 23:12:00,2470.96650702,2447.16397483,2460.66125559,2735.20120154,3044.31414732,2700.65004116,2535.13831001
2018-02-24 23:14:00,2486.9673429,2715.23780917,2719.19794624,2659.90656372,2513.81798346,2726.0629469,2576.5370532
2018-02-24 23:16:00,2457.72438118,2706.02337257,2690.0939561,2716.67685204,2752.67298629,2725.7524645,2733.18266721
2018-02-24 23:18:00,2559.51030313,2528.56122921,2507.18287749,2810.6987863,2806.41843874,2745.60797485,2576.54789348
2018-02-24 23:20:00,2581.86488636,2757.21522796,2766.48659303,2767.86181209,2700.89756796,2714.99227475,2701.2275568
2018-02-24 23:22:00,2634.9818556,2710.03119871,2706.79239584,2751.64499866,2939.43959933,2885.41768578,2595.38715147
2018-02-24 23:24:00,2667.35269317,2459.61744148,2639.85411636,2802.88846878,2577.79400468,2727.88193777,2489.331715
2018-02-24 23:26:00,2552.07901071,2892.04261659,2633.97407663,2566.51905619,2892.37810535,2709.54752651,2811.84018178
2018-02-24 23:28:00,2691.53599795,2612.9078986,2653.97474191,2816.87890899,2584.13200981,2449.0982922,2519.18939267
2018-02-24 23:30:00,2426.7838053,2617.68491089,2604.47549935,2625.65982715,2800.21817239,2812.26658411,2360.59943379
2018-02-24 23:32:00,2490.93087564,2552.10720443,2669.32571905,2861.37390154,2688.37635292,2768.04509014,2716.90270062
2018-02-24 23:34:00,2692.53122942,2833.56936245,2691.82962221,2842.87950689,2818.46071393,2839.96973138,2628.48937632
2018-02-24 23:36:00,2643.45896158,2669.10206845,2807.77911113,2765.78612755,2901.50064351,2813.7723499,2767.18796046
2018-02-24 23:38:00,2523.65987889,2681.14472858,2574.84827527,2741.24347307,2845.00929565,2654.23777933,2668.69127627
2018-02-24 23:40:00,2589.49895504,2502.96426108,2540.34263776,2645.11959769,2715.53025511,2766.81932758,2558.8335573
2018-02-24 23:42:00,2545.03994522,2893.1162093,2789.16725402,2759.87488598,2603.11643078,2543.636528,2474.44958491
2018-02-24 23:44:00,2541.41802459,2422.4959569,2439.23072028,2481.66251851,2607.33987672,2437.73443962,2264.81372392
2018-02-24 23:46:00,2451.93817022,2274.55819195,2285.60551009,2731.38911885,2537.42807613,2893.44011301,2839.34364981
2018-02-24 23:48:00,2430.66830895,2848.93037986,2874.55395037,2596.08600973,2801.23558566,2552.0628738,2288.78741081
2018-02-24 23:50:00,2426.82009219,2391.45895012,2177.68586829,2328.74402974,2123.63918721,2335.9613214,2339.27080646
2018-02-24 23:52:00,2399.27851706,2750.62950431,2719.83677841,2668.33053684,2987.47656456,2634.68372824,2493.96891377
2018-02-24 23:54:00,2276.73610021,2191.10531696,2274.21897041,2492.59622965,2289.37933481,2199.25958664,2170.632503
2018-02-24 23:56:00,2137.59528416,2220.44273809,2123.30387689,2192.64581574,2711.72092679,2051.66783135,1946.52432572
2018-02-24 23:58:00,2034.3591414,2072.66272737,1993.54728639,1953.45024853,1451.72425634,1972.02624343,1916.03839509
2018-02-25 00:00:00,1643.05022909,1867.89505656,1881.43613855,2051.39134624,2081.74241994,1990.0536927,1778.9653105
2018-02-25 00:02:00,1975.97902127,1703.78539583,1881.4130015,1823.56171774,1838.47102565,1743.06036347,1798.79824926
2018-02-25 00:04:00,1525.14293623,1923.28149903,1747.52238856,2011.27332496,2802.96138414,3419.69591723,3246.83419793
